forecast_horizon_label,model_part,learning_rate,num_leaves,min_data_in_leaf,feature_fraction,bagging_fraction,bagging_freq,nrounds,validation_RMSE_raw,validation_MAE_raw,validation_R2_raw,validation_Correlation_raw,validation_score
H+12,regressor,0.05,15,10,0.85,0.85,1,500,46.86758180261313,28.26051681486128,-0.38596716075150583,0.12944337709079634,73.48305735892546
H+12,regressor,0.05,15,20,0.85,0.85,1,600,47.059922722957495,28.535321806354386,-0.39736630690404695,0.09002904144789561,73.87266756807426
H+12,regressor,0.05,31,20,0.85,0.85,1,600,47.059922722957495,28.535321806354386,-0.39736630690404695,0.09002904144789561,73.87266756807426
H+12,regressor,0.05,15,20,0.85,0.85,1,500,47.06189165055815,28.520159019218646,-0.39748323742523883,0.09385874499492783,73.87494879273416
H+12,regressor,0.05,31,20,0.85,0.85,1,500,47.06189165055815,28.520159019218646,-0.39748323742523883,0.09385874499492783,73.87494879273416
H+12,regressor,0.05,15,20,0.85,0.85,1,400,47.093201957245896,28.507596538002655,-0.3993433489738223,0.0889372680885338,73.91973783400819
H+12,regressor,0.05,31,20,0.85,0.85,1,400,47.093201957245896,28.507596538002655,-0.3993433489738223,0.0889372680885338,73.91973783400819
H+12,regressor,0.05,15,5,0.85,0.85,1,500,47.36406453589744,28.4536656797173,-0.4154866457206088,0.05966710961086976,74.33354859367222
H+12,regressor,0.05,15,5,0.85,0.85,1,400,47.36481316305644,28.44970986302884,-0.41553139188549326,0.059686319223311184,74.33395340384328
H+12,regressor,0.05,15,5,0.85,0.85,1,600,47.36668680075325,28.454791655293253,-0.4156433841116596,0.059255083494395476,74.33771827353202
H+12,regressor,0.05,7,20,0.85,0.85,1,400,47.407968394163866,28.8797140295544,-0.41811201701481804,0.052187244041374634,74.461295325811
H+12,regressor,0.05,7,20,0.85,0.85,1,500,47.451582008430805,28.902996296726084,-0.4207224406211947,0.04528816718687181,74.5270940521494
H+12,regressor,0.05,7,20,0.85,0.85,1,600,47.49264539486237,28.929529067129202,-0.4231824183480746,0.04224730705506477,74.59682883453297
H+12,regressor,0.05,7,5,0.85,0.85,1,400,47.54322966981946,29.10180746202814,-0.4262156875491756,0.07158243258270817,74.62461085213599
H+12,regressor,0.03,31,5,0.85,0.85,1,400,47.55943298371486,28.533848914787505,-0.427187996692451,-0.12096345123249504,74.62898697468768
H+12,regressor,0.03,31,5,0.85,0.85,1,500,47.561305386161315,28.53414788393376,-0.4273003749413997,-0.12126937162594675,74.63262078241266
H+12,regressor,0.03,31,5,0.85,0.85,1,600,47.56303858794751,28.53412795160526,-0.4274044025585386,-0.12147362062295565,74.63548927916993
H+12,regressor,0.05,7,5,0.85,0.85,1,500,47.54795946885152,29.131136084526062,-0.42649947344976336,0.07273405621704805,74.6378625381166
H+12,regressor,0.05,7,5,0.85,0.85,1,600,47.57289114050513,29.168619313734162,-0.4279958295964392,0.06812033343791624,74.68037117554061
H+12,regressor,0.03,7,10,0.85,0.85,1,500,47.840158095398145,29.174152818968242,-0.4440860090921406,0.06404237497617572,75.1327097739717
H+12,regressor,0.05,7,10,0.85,0.85,1,500,47.845830816223916,29.126690901014623,-0.4444284988659022,0.05510504966553146,75.1469273109671
H+12,regressor,0.05,7,10,0.85,0.85,1,600,47.84468454685904,29.16727625101657,-0.4443592897299571,0.05684535860054114,75.15555739811705
H+12,regressor,0.03,7,10,0.85,0.85,1,600,47.85489648420674,29.204842065769004,-0.4449759216838609,0.05532833394104186,75.16048202561458
H+12,regressor,0.05,7,10,0.85,0.85,1,400,47.86140337777826,29.14047058804274,-0.4453688989734803,0.05195714157125293,75.16749720407824
H+12,regressor,0.05,31,5,0.85,0.85,1,400,47.92799213561459,28.88049497533943,-0.4493935311422097,-0.13547147504982412,75.20266714150146
H+12,regressor,0.05,31,5,0.85,0.85,1,500,47.92830351903753,28.880805049303078,-0.4494123643361274,-0.13552637879059826,75.20326508647972
H+12,regressor,0.05,31,5,0.85,0.85,1,600,47.92872195819519,28.88095609505564,-0.44943767270265833,-0.13559096332383205,75.20400505969647
H+12,regressor,0.03,7,10,0.85,0.85,1,400,47.89122173445551,29.13676261904024,-0.4471704320596044,0.06795064388343716,75.21279358211254
H+12,regressor,0.03,7,5,0.85,0.85,1,400,48.03651508416925,29.00834461993074,-0.45596466131453983,0.03803353588437436,75.38872361933737
H+12,regressor,0.03,15,5,0.85,0.85,1,400,48.07357140793802,28.81523703109066,-0.4582118479759134,0.01276404864392057,75.4517181835708
H+12,regressor,0.03,15,5,0.85,0.85,1,500,48.08535803344205,28.8295929061073,-0.4589269811955916,0.010379920307530406,75.46842619174055
H+12,regressor,0.03,15,5,0.85,0.85,1,600,48.09201432677103,28.83437831108424,-0.45933091779763435,0.010633391318678673,75.48014335202647
H+12,regressor,0.03,7,5,0.85,0.85,1,500,48.1437263840755,29.158330420230715,-0.46247096413817523,0.022025368805831672,75.56418303746824
H+12,regressor,0.03,7,5,0.85,0.85,1,600,48.16689384719582,29.186407263664094,-0.4638788275033845,0.025499619978205098,75.6023316257281
