Feature,Gain,Cover,Frequency,Horizon,Horizon_number,Component
dengue_incidence_10000_lag2,0.004495016724647869,0.003517266821553705,0.0068734015345268545,H+7,7,XGBoost classifier
temp_c_lag9,0.0042656133603341615,0.005000576799777531,0.0079923273657289,H+7,7,XGBoost classifier
neighbor_incidence_mean_lag5,0.004030133746945963,0.0051105821104769885,0.012468030690537084,H+7,7,XGBoost classifier
week_sin,0.004003273099824123,0.0049616991212601816,0.0059143222506393865,H+7,7,XGBoost classifier
wind_speed_10m_rollmean_lag1_w4,0.0037245348608542926,0.005622214187887683,0.0079923273657289,H+7,7,XGBoost classifier
v_component_of_wind_10m_lag4,0.0036166701754537056,0.007118184304172009,0.008951406649616368,H+7,7,XGBoost classifier
temp_c_lag7,0.003525722889223378,0.002519539348792393,0.007352941176470588,H+7,7,XGBoost classifier
temp_c_rollmean_lag1_w4,0.0035114725225560647,0.007575341459849751,0.007832480818414322,H+7,7,XGBoost classifier
wind_speed_10m_rollmean_lag1_w8,0.0035068045848735204,0.003109716625852977,0.006553708439897698,H+7,7,XGBoost classifier
rh_lag18,0.0034176469751369246,0.0027445134396225242,0.010230179028132993,H+7,7,XGBoost classifier
wind_speed_10m_lag6,0.0034118843249646594,0.010835353182265684,0.009750639386189258,H+7,7,XGBoost classifier
temp_c_lag5,0.0033891491254703647,0.006012889017209157,0.0079923273657289,H+7,7,XGBoost classifier
u_component_of_wind_10m_lag4,0.003326170175357897,0.00534470364910199,0.008471867007672634,H+7,7,XGBoost classifier
u_component_of_wind_10m_lag3,0.00332020170337739,0.006190881730227459,0.0076726342710997444,H+7,7,XGBoost classifier
u_component_of_wind_10m_lag5,0.0032425124415410124,0.005679496136837628,0.009430946291560102,H+7,7,XGBoost classifier
temp_c_lag6,0.0031857023783396694,0.003354957679751973,0.0076726342710997444,H+7,7,XGBoost classifier
city_cases_lag3,0.00318218574513265,0.002240955178736744,0.006234015345268542,H+7,7,XGBoost classifier
rainfall_lag18,0.003125788767381824,0.0018290774501911148,0.008631713554987212,H+7,7,XGBoost classifier
wind_speed_10m_lag7,0.0030985921729302437,0.00814774923119074,0.008951406649616368,H+7,7,XGBoost classifier
wind_speed_10m_lag5,0.0030686146410870935,0.00990474592556915,0.009271099744245524,H+7,7,XGBoost classifier
wind_speed_10m_lag8,0.0028476447442629337,0.0031638575636907815,0.007352941176470588,H+7,7,XGBoost classifier
rainfall_lag17,0.002749015726762127,0.008983350374387663,0.009111253196930947,H+7,7,XGBoost classifier
u_component_of_wind_10m_lag2,0.0027415100794729546,0.004369337862962441,0.00639386189258312,H+7,7,XGBoost classifier
barangay_classificationUrban,0.0024259246904087058,9.132066957593555e-4,6.393861892583121e-4,H+7,7,XGBoost classifier
dengue_incidence_10000_lag3,0.002421992448541611,0.0027104084104980527,0.004955242966751918,H+7,7,XGBoost classifier
neighbor_cases_mean_lag5,0.002379913964116168,0.006195859066826253,0.008631713554987212,H+7,7,XGBoost classifier
v_component_of_wind_10m_lag2,0.002213474951345341,0.002750784719674739,0.005274936061381074,H+7,7,XGBoost classifier
barangayPAHINA SAN NICOLAS,0.002179394680760668,0.00814416720508723,0.003676470588235294,H+7,7,XGBoost classifier
percent_open_barren,0.002067881975026785,0.008664707863448485,0.003676470588235294,H+7,7,XGBoost classifier
barangayLAHUG (POB.),0.0017682575084810085,0.007640746053379457,0.003516624040920716,H+7,7,XGBoost classifier
barangayLABANGON,0.001578016699489814,0.009283718692832356,0.003356777493606138,H+7,7,XGBoost classifier
barangayTO-ONG PARDO,0.0015567808271608123,0.002710588488364325,0.002717391304347826,H+7,7,XGBoost classifier
barangaySAN ANTONIO (POB.),0.0015547883927561586,0.008609584505147178,0.003037084398976982,H+7,7,XGBoost classifier
dengue_incidence_10000_lag4,0.0014791416690570893,0.0014170700343318144,0.005434782608695652,H+7,7,XGBoost classifier
percent_annual_crop,0.001456986807761165,0.00285332304891491,0.002717391304347826,H+7,7,XGBoost classifier
barangaySANTA CRUZ (POB.),0.0014498474764310574,0.006154025533180739,0.002877237851662404,H+7,7,XGBoost classifier
barangayCOGON PARDO,0.0013229595932546965,0.00601716205794485,0.0025575447570332483,H+7,7,XGBoost classifier
percent_open_forest,0.0012821134263545197,0.001212548453178963,0.002877237851662404,H+7,7,XGBoost classifier
percent_inland_water,0.0011101294803504437,0.001405261555203941,0.00319693094629156,H+7,7,XGBoost classifier
barangayMABOLO,0.0010413398489694794,0.006775390265432629,0.003356777493606138,H+7,7,XGBoost classifier
barangayHIPPODROMO,9.525517993185229e-4,0.0045064404003548565,0.0025575447570332483,H+7,7,XGBoost classifier
barangayKINASANG-AN PARDO,9.232018257383309e-4,0.006956734536135568,0.0025575447570332483,H+7,7,XGBoost classifier
barangaySAN NICOLAS CENTRAL,8.089726145712372e-4,0.006973007169005802,0.0025575447570332483,H+7,7,XGBoost classifier
barangaySAN ROQUE (CIUDAD),7.604568818752367e-4,0.004196596704898948,0.0019181585677749361,H+7,7,XGBoost classifier
barangayCALAMBA,7.269645191176086e-4,0.0019887637441987327,0.00159846547314578,H+7,7,XGBoost classifier
barangayAGSUNGOT,6.72129543255207e-4,0.005600356406791932,0.0019181585677749361,H+7,7,XGBoost classifier
percent_mangrove_forest,6.708951080362045e-4,0.0023859266501359386,0.0019181585677749361,H+7,7,XGBoost classifier
target_log_incidence_lag5,6.69847165037936e-4,6.30776486307643e-4,0.0019181585677749361,H+7,7,XGBoost classifier
target_log_incidence_lag1,6.546941201512011e-4,5.219670234994217e-4,9.590792838874681e-4,H+7,7,XGBoost classifier
barangaySAWANG CALERO (POB.),6.212987207323068e-4,0.002751990382004999,0.00159846547314578,H+7,7,XGBoost classifier
barangayMALUBOG,6.187826302297138e-4,0.005132305907390242,0.0019181585677749361,H+7,7,XGBoost classifier
barangayPULANGBATO,6.112775236283042e-4,0.004173024863765879,0.0020780051150895143,H+7,7,XGBoost classifier
barangayADLAON,5.833696994825253e-4,4.925133548795905e-4,7.9923273657289e-4,H+7,7,XGBoost classifier
barangayMAMBALING,5.549689933839535e-4,0.003512568000179754,0.00159846547314578,H+7,7,XGBoost classifier
barangayLUZ,5.47764013548021e-4,0.0022499475486294227,0.001758312020460358,H+7,7,XGBoost classifier
barangayCENTRAL (POB.),5.135934481070178e-4,0.002274132865443578,0.001118925831202046,H+7,7,XGBoost classifier
target_log_incidence_lag3,4.8665138241961393e-4,8.07675206757118e-4,0.001118925831202046,H+7,7,XGBoost classifier
barangayKALUBIHAN (POB.),4.686346749136533e-4,8.233222545886634e-4,9.590792838874681e-4,H+7,7,XGBoost classifier
barangayCOGON RAMOS (POB.),4.321363134833327e-4,0.0020749067844948966,0.0012787723785166241,H+7,7,XGBoost classifier
barangayPARI-AN,4.2834956168165243e-4,5.082070823315687e-4,0.001118925831202046,H+7,7,XGBoost classifier
percent_grassland,4.254839615979446e-4,0.0012637913483055413,0.001118925831202046,H+7,7,XGBoost classifier
barangayBONBON,3.996602184325557e-4,0.0023371011343486813,0.001118925831202046,H+7,7,XGBoost classifier
percent_fishpond,3.589578294198788e-4,2.352737342352051e-4,6.393861892583121e-4,H+7,7,XGBoost classifier
barangayBANILAD,3.4986280792430796e-4,9.045973331288895e-4,7.9923273657289e-4,H+7,7,XGBoost classifier
barangayBUSAY (POB.),3.2704154896115564e-4,3.3556226202028673e-4,4.7953964194373403e-4,H+7,7,XGBoost classifier
barangayZAPATERA,3.2692007444385697e-4,0.0011552898440392344,9.590792838874681e-4,H+7,7,XGBoost classifier
barangayDAY-AS,3.2363816731171413e-4,0.0017763347525318832,9.590792838874681e-4,H+7,7,XGBoost classifier
barangayPIT-OS,2.877515264986431e-4,0.002304262704966918,7.9923273657289e-4,H+7,7,XGBoost classifier
barangaySAMBAG II (POB.),2.735411256684382e-4,0.0023957112063904408,0.001118925831202046,H+7,7,XGBoost classifier
barangaySAN JOSE,2.442376737644743e-4,0.0018770560921951209,7.9923273657289e-4,H+7,7,XGBoost classifier
barangayERMITA (POB.),2.328995415003809e-4,5.621705301900077e-4,6.393861892583121e-4,H+7,7,XGBoost classifier
barangayKAMAGAYAN (POB.),2.299278089146341e-4,0.002665121756813822,9.590792838874681e-4,H+7,7,XGBoost classifier
barangaySINSIN,2.2655655312974523e-4,0.0018356282220292686,7.9923273657289e-4,H+7,7,XGBoost classifier
barangayBUDLA-AN (POB.),2.2544674643998897e-4,0.0020153996434295047,7.9923273657289e-4,H+7,7,XGBoost classifier
target_log_incidence_lag4,2.244081753629364e-4,1.5848221858914065e-4,7.9923273657289e-4,H+7,7,XGBoost classifier
target_log_incidence_lag2,2.0848780442664813e-4,4.669454350714264e-5,6.393861892583121e-4,H+7,7,XGBoost classifier
barangayBABAG,1.9200248236456272e-4,0.0011712416765891293,7.9923273657289e-4,H+7,7,XGBoost classifier
barangaySIRAO,1.819786494077181e-4,7.877589756062128e-4,4.7953964194373403e-4,H+7,7,XGBoost classifier
barangayCARRETA,1.679587846921373e-4,6.12870847971136e-4,4.7953964194373403e-4,H+7,7,XGBoost classifier
barangayTAPTAP,1.6773269835713164e-4,2.9832886824987986e-4,4.7953964194373403e-4,H+7,7,XGBoost classifier
barangayGUBA,1.4400774738500296e-4,2.1128692787802657e-4,3.1969309462915604e-4,H+7,7,XGBoost classifier
barangayT. PADILLA,1.4332699896341298e-4,8.968782890434738e-5,4.7953964194373403e-4,H+7,7,XGBoost classifier
barangayLUSARAN,1.3703035203975123e-4,2.4112733910626634e-4,3.1969309462915604e-4,H+7,7,XGBoost classifier
barangayPAMUTAN,1.3613398184422483e-4,0.0017742953023370711,6.393861892583121e-4,H+7,7,XGBoost classifier
barangayBINALIW,1.3315180722606559e-4,0.0010499233938623769,4.7953964194373403e-4,H+7,7,XGBoost classifier
barangayKALUNASAN,9.641318893563157e-5,9.870505838044974e-5,3.1969309462915604e-4,H+7,7,XGBoost classifier
barangayKASAMBAGAN,8.703316866760409e-5,4.320861956047882e-4,3.1969309462915604e-4,H+7,7,XGBoost classifier
barangaySAPANGDAKU,7.752721320823768e-5,7.052599730432141e-4,3.1969309462915604e-4,H+7,7,XGBoost classifier
barangaySUBA POB. (SUBA SAN NICOLAS),7.6589705685451e-5,2.4847937932444498e-5,1.5984654731457802e-4,H+7,7,XGBoost classifier
barangayBUHISAN,7.49969014910592e-5,4.76059771341604e-5,3.1969309462915604e-4,H+7,7,XGBoost classifier
barangayCAMPUTHAW (POB.),7.422983452105867e-5,4.80330852851596e-5,1.5984654731457802e-4,H+7,7,XGBoost classifier
barangayPAHINA CENTRAL (POB.),6.574171814235313e-5,2.990061927161845e-5,1.5984654731457802e-4,H+7,7,XGBoost classifier
barangayINAYAWAN,6.213269491392384e-5,1.0213060582694567e-5,1.5984654731457802e-4,H+7,7,XGBoost classifier
barangayMABINI,6.133632942579519e-5,4.4514916511776776e-4,1.5984654731457802e-4,H+7,7,XGBoost classifier
barangayTEJERO (VILLA GONZALO),5.856916830783963e-5,5.427323134890322e-5,1.5984654731457802e-4,H+7,7,XGBoost classifier
barangaySUDLON I,5.1385376673598396e-5,3.509426842583449e-4,1.5984654731457802e-4,H+7,7,XGBoost classifier
barangayCAPITOL SITE (POB.),4.1374508958724355e-5,1.1851688294308026e-4,1.5984654731457802e-4,H+7,7,XGBoost classifier
barangayPUNG-OL-SIBUGAY,3.889498246606747e-5,4.2557560925577255e-4,1.5984654731457802e-4,H+7,7,XGBoost classifier
barangayDULJO (POB.),3.6880605149720874e-5,2.576875608272217e-6,1.5984654731457802e-4,H+7,7,XGBoost classifier
barangayBULACAO,2.9791746459022262e-5,1.6528623103024715e-5,1.5984654731457802e-4,H+7,7,XGBoost classifier
barangayPASIL,2.657619185322839e-5,8.34386485060497e-7,1.5984654731457802e-4,H+7,7,XGBoost classifier
pop_density,0.13651847489692887,0.05976189336998564,0.0435668390534399,H+8,8,XGBoost classifier
dengue_cases_lag1,0.10046584584647922,0.0198304651820077,0.00861933866165178,H+8,8,XGBoost classifier
barangay_area_m2,0.057454556220470576,0.0381227428105513,0.0280520294624667,H+8,8,XGBoost classifier
dengue_cases_lag2,0.04268292763048751,0.014721428739817669,0.00971634540040746,H+8,8,XGBoost classifier
city_cases_lag1,0.041048992793360856,0.01074652462131865,0.012380504623099827,H+8,8,XGBoost classifier
v_component_of_wind_10m_rollmean_lag1_w8,0.02379668632063385,0.029039164826621944,0.018492399310452906,H+8,8,XGBoost classifier
dengue_cases_lag3,0.023038271736833798,0.00843552804642827,0.005328318445384736,H+8,8,XGBoost classifier
rh_rollmean_lag1_w4,0.01888124201990766,0.02267224223255287,0.0205296975395706,H+8,8,XGBoost classifier
dengue_cases_lag4,0.01876398529269928,0.009239100850046308,0.005485033693778405,H+8,8,XGBoost classifier
percent_built_up,0.016954358862457237,0.019895120554489807,0.016141670584547876,H+8,8,XGBoost classifier
city_cases_lag5,0.016669708644121553,0.011636123818574132,0.011283497884344146,H+8,8,XGBoost classifier
week_cos,0.01588760102258891,0.013165246174984276,0.011440213132737815,H+8,8,XGBoost classifier
rh_rollmean_lag1_w8,0.015436775845092615,0.023051614232445304,0.020216267042783263,H+8,8,XGBoost classifier
city_incidence_mean_lag1,0.015341970605336711,0.02120027239949676,0.01723867732330356,H+8,8,XGBoost classifier
neighbor_cases_mean_lag1,0.014684364725161535,0.005858218063484373,0.009559630152013792,H+8,8,XGBoost classifier
city_incidence_mean_lag5,0.014099935501994572,0.02127109935751075,0.01582824008776054,H+8,8,XGBoost classifier
city_incidence_mean_lag2,0.013441233374642748,0.015885085393386726,0.014731233349004858,H+8,8,XGBoost classifier
city_cases_lag3,0.01308038102972865,0.007999949646228549,0.00830590816486444,H+8,8,XGBoost classifier
rainfall_rollmean_lag1_w8,0.012701886586222365,0.01992717669719195,0.0205296975395706,H+8,8,XGBoost classifier
barangay_area_km2,0.012319148141179183,0.00849217949803715,0.006268609935746748,H+8,8,XGBoost classifier
neighbor_cases_mean_lag2,0.01222863725552078,0.005553465294410061,0.008932769158439116,H+8,8,XGBoost classifier
rh_lag14,0.012033813128019238,0.011349969836760792,0.012537219871493496,H+8,8,XGBoost classifier
rainfall_rollmean_lag1_w4,0.011350323873725058,0.018524267622054343,0.019119260304027583,H+8,8,XGBoost classifier
flood_risk_index,0.01103681300629389,0.019199125675982677,0.01582824008776054,H+8,8,XGBoost classifier
dengue_incidence_10000_lag1,0.010446878090285673,0.0053772444305221784,0.008776053910045448,H+8,8,XGBoost classifier
dengue_cases_lag5,0.009854781610782815,0.007753746021288617,0.005171603196991067,H+8,8,XGBoost classifier
city_incidence_mean_lag4,0.009436296444319961,0.010308959051496083,0.008776053910045448,H+8,8,XGBoost classifier
rh_lag15,0.009371258919072764,0.011968838569600621,0.012223789374706159,H+8,8,XGBoost classifier
neighbor_incidence_mean_lag1,0.009114093286283395,0.007735871609485307,0.013164080865068171,H+8,8,XGBoost classifier
v_component_of_wind_10m_rollmean_lag1_w4,0.008818321625954159,0.005472790798286616,0.008149192916470772,H+8,8,XGBoost classifier
neighbor_cases_mean_lag3,0.00881311373254278,0.0032925731708186787,0.008932769158439116,H+8,8,XGBoost classifier
rh_lag18,0.007422425641809058,0.012490028656543119,0.013634226610249177,H+8,8,XGBoost classifier
rh_lag16,0.006688078862656974,0.009763507444123045,0.012537219871493496,H+8,8,XGBoost classifier
rainfall_lag15,0.0065802574859840975,0.017865820445841393,0.01582824008776054,H+8,8,XGBoost classifier
wind_speed_10m_rollmean_lag1_w8,0.006355059255279677,0.009188409351182534,0.009246199655226453,H+8,8,XGBoost classifier
temp_c_rollmean_lag1_w8,0.0063378300476844675,0.007175821230133619,0.009089484406832785,H+8,8,XGBoost classifier
dengue_incidence_10000_lag2,0.006191094773529725,0.006294910648061507,0.007522331922896097,H+8,8,XGBoost classifier
rainfall_lag20,0.006023251705968426,0.01085843323794121,0.013164080865068171,H+8,8,XGBoost classifier
percent_perennial_crop,0.006000921064661408,0.016330813608672598,0.011440213132737815,H+8,8,XGBoost classifier
v_component_of_wind_10m_lag5,0.005940636821135535,0.010164103411506474,0.00971634540040746,H+8,8,XGBoost classifier
temp_c_lag7,0.005860055100767735,0.007921892938748827,0.011283497884344146,H+8,8,XGBoost classifier
rainfall_lag19,0.005764202527751199,0.011527896211930304,0.013477511361855508,H+8,8,XGBoost classifier
u_component_of_wind_10m_rollmean_lag1_w8,0.005476485478813385,0.00726680154271729,0.007365616674502429,H+8,8,XGBoost classifier
v_component_of_wind_10m_lag2,0.005409000099798382,0.008662916582950162,0.009246199655226453,H+8,8,XGBoost classifier
temp_c_lag8,0.005104567799044699,0.0072751120199066495,0.0094029149036201215,H+8,8,XGBoost classifier
u_component_of_wind_10m_lag1,0.005001106234798116,0.007959041495382659,0.00861933866165178,H+8,8,XGBoost classifier
temp_c_lag6,0.004854416997270214,0.00246331868962284,0.009089484406832785,H+8,8,XGBoost classifier
rainfall_lag16,0.004850406415817847,0.011103450318764136,0.013947657107036514,H+8,8,XGBoost classifier
neighbor_incidence_mean_lag2,0.0048416105428020564,0.0055759586695908305,0.012693935119887164,H+8,8,XGBoost classifier
wind_speed_10m_lag3,0.00476419743714104,0.010642722629715837,0.011440213132737815,H+8,8,XGBoost classifier
u_component_of_wind_10m_rollmean_lag1_w4,0.004762620323010592,0.005683344802488726,0.007522331922896097,H+8,8,XGBoost classifier
barangayGUADALUPE,0.004703772566106613,0.015319401847210682,0.006582040432534086,H+8,8,XGBoost classifier
v_component_of_wind_10m_lag4,0.004501211048345473,0.008132397536031967,0.009089484406832785,H+8,8,XGBoost classifier
neighbor_incidence_mean_lag5,0.004467920093238848,0.00922099613197504,0.014261087603823852,H+8,8,XGBoost classifier
week_sin,0.004434072382676365,0.0038147689025291986,0.008932769158439116,H+8,8,XGBoost classifier
city_cases_lag4,0.004406285681766406,0.0034400065292736325,0.005171603196991067,H+8,8,XGBoost classifier
dengue_incidence_10000_lag4,0.004406162677654066,0.002652078796126931,0.0094029149036201215,H+8,8,XGBoost classifier
rainfall_lag18,0.004239208692448632,0.003936277244604651,0.011910358877918822,H+8,8,XGBoost classifier
u_component_of_wind_10m_lag2,0.004067558251983131,0.0060555068934891815,0.008776053910045448,H+8,8,XGBoost classifier
neighbor_incidence_mean_lag3,0.003958214070013032,0.008268282902496987,0.010813352139163141,H+8,8,XGBoost classifier
temp_c_lag4,0.003935354367158491,0.002266586951806739,0.007835762419683435,H+8,8,XGBoost classifier
wind_speed_10m_lag4,0.003916428997593112,0.0041150384799955066,0.00846262341325811,H+8,8,XGBoost classifier
wind_speed_10m_lag5,0.0038286022630762235,0.013909496441122158,0.010343206393982134,H+8,8,XGBoost classifier
neighbor_incidence_mean_lag4,0.0038038546988600585,0.006161410040756246,0.011440213132737815,H+8,8,XGBoost classifier
wind_speed_10m_lag6,0.0037491351326035794,0.00606371077622344,0.009873060648801129,H+8,8,XGBoost classifier
city_incidence_mean_lag3,0.003696764153638281,0.006584618037732145,0.008776053910045448,H+8,8,XGBoost classifier
rh_lag17,0.003694976997397871,0.004881725711839744,0.011126782635950478,H+8,8,XGBoost classifier
v_component_of_wind_10m_lag1,0.003678172189956351,0.0081574526794129,0.008149192916470772,H+8,8,XGBoost classifier
u_component_of_wind_10m_lag3,0.00358274977167186,0.007434181291325452,0.009559630152013792,H+8,8,XGBoost classifier
city_cases_lag2,0.003473962704818766,0.001738558674957118,0.005798464190565742,H+8,8,XGBoost classifier
percent_brush_shrubs,0.0034082799474735013,0.006461464873188918,0.0072089014261087605,H+8,8,XGBoost classifier
u_component_of_wind_10m_lag4,0.003358093550316263,0.006471992437238223,0.00830590816486444,H+8,8,XGBoost classifier
wind_speed_10m_lag7,0.003235768478221617,0.003796980466545514,0.00861933866165178,H+8,8,XGBoost classifier
temp_c_lag5,0.0031923214116405104,0.003637629925816352,0.009089484406832785,H+8,8,XGBoost classifier
wind_speed_10m_rollmean_lag1_w4,0.003078079723829063,0.007422418554301884,0.007365616674502429,H+8,8,XGBoost classifier
temp_c_rollmean_lag1_w4,0.0029420826727155356,0.005722682824791585,0.007052186177715092,H+8,8,XGBoost classifier
v_component_of_wind_10m_lag3,0.002711505529724247,0.004998912699144134,0.006895470929321423,H+8,8,XGBoost classifier
neighbor_cases_mean_lag5,0.0024727241563043028,0.0017652183761120205,0.00861933866165178,H+8,8,XGBoost classifier
percent_inland_water,0.0022829725097922196,0.0032277382605955867,0.005171603196991067,H+8,8,XGBoost classifier
neighbor_cases_mean_lag4,0.0022616111552768913,0.006326313218922153,0.00830590816486444,H+8,8,XGBoost classifier
dengue_incidence_10000_lag3,0.0022329274594658282,0.0022039035767440138,0.005798464190565742,H+8,8,XGBoost classifier
u_component_of_wind_10m_lag5,0.0021262318221836702,0.0023601119152328216,0.005485033693778405,H+8,8,XGBoost classifier
barangayTO-ONG PARDO,0.001944627939300133,0.0028521258549152125,0.0037611659614480487,H+8,8,XGBoost classifier
barangaySAN ANTONIO (POB.),0.0018238609192951342,0.008070420251976577,0.003134304967873374,H+8,8,XGBoost classifier
percent_open_barren,0.0017558732734880731,0.005396271929788707,0.0028208744710860366,H+8,8,XGBoost classifier
barangaySANTA CRUZ (POB.),0.0017250037370549352,0.00698137271442333,0.0028208744710860366,H+8,8,XGBoost classifier
barangayPAHINA SAN NICOLAS,0.0016514695768664127,0.006019222374391046,0.0029775897194797055,H+8,8,XGBoost classifier
barangayLABANGON,0.0016451965469676184,0.009697174570581087,0.0036044507130543802,H+8,8,XGBoost classifier
barangay_classificationUrban,0.0016176403888530104,5.697332115216258e-4,4.701457451810061e-4,H+8,8,XGBoost classifier
dengue_incidence_10000_lag5,0.0015346070382753583,0.004472648093689419,0.005641748942172073,H+8,8,XGBoost classifier
percent_mangrove_forest,0.0013523348150650467,0.003987798546288614,0.0028208744710860366,H+8,8,XGBoost classifier
percent_open_forest,0.0013277238321695284,7.550921671204818e-4,0.0025074439742986993,H+8,8,XGBoost classifier
barangayLAHUG (POB.),0.0012739259875180222,0.006566490755871112,0.003134304967873374,H+8,8,XGBoost classifier
percent_annual_crop,0.0011670114065125096,0.0013426189206558036,0.002194013477511362,H+8,8,XGBoost classifier
barangayKINASANG-AN PARDO,0.0011229132633396944,0.006287306650910341,0.0025074439742986993,H+8,8,XGBoost classifier
barangayADLAON,0.0010752768637160655,0.004190788234487078,0.002037298229117693,H+8,8,XGBoost classifier
barangaySAN ROQUE (CIUDAD),0.001029960098661268,0.003180098319782246,0.0017238677323303557,H+8,8,XGBoost classifier
barangayHIPPODROMO,9.640129004575287e-4,0.00429833387003677,0.002037298229117693,H+8,8,XGBoost classifier
barangaySAN NICOLAS CENTRAL,9.13909225364145e-4,0.006944685548387127,0.0029775897194797055,H+8,8,XGBoost classifier
barangayCOGON PARDO,8.964673681156565e-4,0.003986084087297251,0.002037298229117693,H+8,8,XGBoost classifier
barangayBUSAY (POB.),8.939304082986327e-4,1.2292226257176845e-4,7.835762419683435e-4,H+8,8,XGBoost classifier
barangayMALUBOG,8.222553365799591e-4,0.005674206467633467,0.002037298229117693,H+8,8,XGBoost classifier
target_log_incidence_lag5,8.025593930067155e-4,7.837876667554853e-4,0.0017238677323303557,H+8,8,XGBoost classifier
barangayCALAMBA,5.969532537192869e-4,0.001880496583511459,0.001567152483936687,H+8,8,XGBoost classifier
barangayPULANGBATO,5.915925043203516e-4,0.0034242986303187235,0.001567152483936687,H+8,8,XGBoost classifier
target_log_incidence_lag2,5.800750304460958e-4,0.0011195618537072818,0.0014104372355430183,H+8,8,XGBoost classifier
barangayMABOLO,5.589005198967352e-4,0.005294232637003654,0.0025074439742986993,H+8,8,XGBoost classifier
barangayPIT-OS,4.998085081161681e-4,0.0028245110830038326,0.001097006738755681,H+8,8,XGBoost classifier
barangayPARI-AN,4.929200530368803e-4,2.7879876989588627e-4,0.001097006738755681,H+8,8,XGBoost classifier
barangaySAN JOSE,4.737813594535713e-4,0.0023323117701175874,0.001097006738755681,H+8,8,XGBoost classifier
barangaySIRAO,4.595305957335669e-4,7.518779941713906e-4,9.402914903620122e-4,H+8,8,XGBoost classifier
target_log_incidence_lag1,4.4021580306106273e-4,9.854043677982268e-4,0.0012537219871493496,H+8,8,XGBoost classifier
barangayBUDLA-AN (POB.),3.8553885665052617e-4,0.002717569612376671,0.001097006738755681,H+8,8,XGBoost classifier
barangayCENTRAL (POB.),3.648330070547818e-4,0.0017018864866089499,6.268609935746748e-4,H+8,8,XGBoost classifier
barangaySAWANG CALERO (POB.),3.4867783756038203e-4,0.0027015006927855047,0.001097006738755681,H+8,8,XGBoost classifier
target_log_incidence_lag3,3.451570471540291e-4,7.496738304302602e-5,0.0014104372355430183,H+8,8,XGBoost classifier
barangayKASAMBAGAN,3.306985566426982e-4,0.0010362038227251051,9.402914903620122e-4,H+8,8,XGBoost classifier
percent_grassland,3.279446986750943e-4,3.718879458176832e-4,7.835762419683435e-4,H+8,8,XGBoost classifier
barangayERMITA (POB.),3.266494015322947e-4,6.773563614697805e-4,9.402914903620122e-4,H+8,8,XGBoost classifier
barangayCOGON RAMOS (POB.),3.1955200580530856e-4,0.0011669614707080713,0.0012537219871493496,H+8,8,XGBoost classifier
barangayKALUBIHAN (POB.),3.135687279182228e-4,0.00125591415445966,9.402914903620122e-4,H+8,8,XGBoost classifier
barangayAGSUNGOT,2.91389211729492e-4,0.003103195283312027,0.001097006738755681,H+8,8,XGBoost classifier
barangayBONBON,2.9126537590074854e-4,0.002384614245764487,9.402914903620122e-4,H+8,8,XGBoost classifier
barangayKAMAGAYAN (POB.),2.853819938972961e-4,0.002684328092650091,9.402914903620122e-4,H+8,8,XGBoost classifier
target_log_incidence_lag4,2.829782210988427e-4,8.937788475365035e-4,7.835762419683435e-4,H+8,8,XGBoost classifier
barangayDAY-AS,2.762764076761273e-4,0.0014656307697398492,7.835762419683435e-4,H+8,8,XGBoost classifier
barangayMAMBALING,2.6975170488958343e-4,0.002304313024749326,0.0012537219871493496,H+8,8,XGBoost classifier
barangaySAMBAG II (POB.),2.6010662694762274e-4,0.0030988229654985637,0.001097006738755681,H+8,8,XGBoost classifier
barangayBINALIW,2.473484794672976e-4,0.0014418193580120555,7.835762419683435e-4,H+8,8,XGBoost classifier
barangayBANILAD,2.3819885723441918e-4,0.0012654008664482906,9.402914903620122e-4,H+8,8,XGBoost classifier
barangayLUZ,2.193929401275519e-4,0.00124868712820993,7.835762419683435e-4,H+8,8,XGBoost classifier
barangaySINSIN,2.1442370436615957e-4,0.0013448081918093998,4.701457451810061e-4,H+8,8,XGBoost classifier
barangayPAMUTAN,1.8804203096712654e-4,0.002240396810897486,7.835762419683435e-4,H+8,8,XGBoost classifier
barangayZAPATERA,1.5455207085199392e-4,4.8291971120066114e-4,4.701457451810061e-4,H+8,8,XGBoost classifier
barangayAPAS,1.4574240707909033e-4,1.7994973681936962e-4,4.701457451810061e-4,H+8,8,XGBoost classifier
barangayLOREGA (LOREGA SAN MIGUEL),1.435571958640228e-4,8.370524102297362e-5,7.835762419683435e-4,H+8,8,XGBoost classifier
barangayPASIL,1.371439880331093e-4,1.1426535340332808e-4,3.134304967873374e-4,H+8,8,XGBoost classifier
barangayBABAG,1.3632279171877724e-4,8.321051048080956e-4,4.701457451810061e-4,H+8,8,XGBoost classifier
barangayBASAK PARDO,1.269527084420794e-4,8.210654302630435e-6,7.835762419683435e-4,H+8,8,XGBoost classifier
percent_fishpond,1.15688334860751e-4,4.650109674241292e-4,4.701457451810061e-4,H+8,8,XGBoost classifier
barangayBUHISAN,8.514211132011929e-5,5.9823349364848476e-6,1.567152483936687e-4,H+8,8,XGBoost classifier
barangaySAPANGDAKU,8.489937376399549e-5,1.0107289150483505e-4,3.134304967873374e-4,H+8,8,XGBoost classifier
barangayBULACAO,7.875686714340017e-5,2.0838282298341366e-4,4.701457451810061e-4,H+8,8,XGBoost classifier
