"Feature","Gain","Cover","Frequency","forecast_horizon_label","model_part"
"barangayBINALIW",0.000381464921195782,0.000190459695879323,0.000712656784492588,"H+3","regressor"
"barangayHIPPODROMO",0.000377852974214624,0.00214873449589478,0.00114025085518814,"H+3","regressor"
"barangayMALUBOG",0.000358660420519713,0.00356827094735028,0.00114025085518814,"H+3","regressor"
"barangayTALAMBAN",0.000351183877295097,0.00118983055631491,0.000570125427594071,"H+3","regressor"
"barangayCAMBINOCOT",0.000345790363766067,0.00152546795870643,0.000997719498289624,"H+3","regressor"
"barangayCARRETA",0.000327906433658323,0.00299402994575201,0.00114025085518814,"H+3","regressor"
"barangaySAN ROQUE (CIUDAD)",0.000294184548536707,0.00102610466335384,0.000997719498289624,"H+3","regressor"
"barangayBULACAO",0.000294080398220842,0.0043804712784249,0.00128278221208666,"H+3","regressor"
"barangayKAMAGAYAN (POB.)",0.000283721381035476,0.000548619411688283,0.000570125427594071,"H+3","regressor"
"barangayCALAMBA",0.000280131362897478,0.000145686340509886,0.000712656784492588,"H+3","regressor"
"barangayLAHUG (POB.)",0.000259201427637184,0.000433776636797938,0.000855188141391106,"H+3","regressor"
"barangayPUNTA PRINCESA",0.000251239854871997,0.00390337258859758,0.00114025085518814,"H+3","regressor"
"barangayDAY-AS",0.00025107658084147,0.000273238183555688,0.000570125427594071,"H+3","regressor"
"barangayPASIL",0.000243387739296233,0.00300315823056378,0.00114025085518814,"H+3","regressor"
"barangaySUBA POB. (SUBA SAN NICOLAS)",0.000204328565451345,0.0024336170071041,0.000712656784492588,"H+3","regressor"
"barangayKASAMBAGAN",0.000200391730268264,0.000184132288948138,0.000712656784492588,"H+3","regressor"
"barangaySAPANGDAKU",0.000146480510976425,0.000546923965029337,0.000570125427594071,"H+3","regressor"
"barangayMAMBALING",0.000142926822712918,4.54990065394666e-05,0.000142531356898518,"H+3","regressor"
"barangaySAWANG CALERO (POB.)",0.000135043684136221,0.00145188557370819,0.000427594070695553,"H+3","regressor"
"barangayPULANGBATO",0.000132362298602387,0.000133716487097729,0.000285062713797035,"H+3","regressor"
"barangayTEJERO (VILLA GONZALO)",0.000132236897413992,0.00148857503940778,0.000427594070695553,"H+3","regressor"
"barangayTABUNAN",0.000115110166987626,6.20872566505913e-05,0.000142531356898518,"H+3","regressor"
"barangayLOREGA (LOREGA SAN MIGUEL)",0.000112815388361412,0.000871249347312377,0.000570125427594071,"H+3","regressor"
"barangayTINAGO",8.93833907991212e-05,0.000487807130925219,0.000427594070695553,"H+3","regressor"
"barangayQUIOT PARDO",7.87374050105591e-05,0.0001025338321464,0.000285062713797035,"H+3","regressor"
"barangayAGSUNGOT",7.43878844288699e-05,0.000496230109926861,0.000285062713797035,"H+3","regressor"
"barangayTISA",6.60710199857145e-05,2.12812464630863e-05,0.000142531356898518,"H+3","regressor"
"barangayMABINI",4.1513234657311e-05,1.03761335527476e-05,0.000142531356898518,"H+3","regressor"
"barangayBUHISAN",4.09949582552484e-05,1.2112270931508e-05,0.000142531356898518,"H+3","regressor"
"barangayKALUNASAN",3.86555533811793e-05,0.000478814481846171,0.000142531356898518,"H+3","regressor"
"barangayCAMPUTHAW (POB.)",3.839932139477e-05,8.62643260071569e-05,0.000142531356898518,"H+3","regressor"
"barangayKINASANG-AN PARDO",3.79168137880548e-05,0.000971145064457457,0.000285062713797035,"H+3","regressor"
"percent_fishpond",3.69798437648981e-05,1.58693807277317e-06,0.000285062713797035,"H+3","regressor"
"barangaySUDLON I",2.61866273025458e-05,0.000475681296420439,0.000142531356898518,"H+3","regressor"
"barangayGUADALUPE",1.99649799537515e-05,9.21644803802879e-06,0.000142531356898518,"H+3","regressor"
"pop_density",0.106684150773543,0.045676259129241,0.0614135081219721,"H+4","regressor"
"city_env_u_component_of_wind_10m_mean_rollmean_lag1_w8",0.0976647240017348,0.0254245856210217,0.0163864348817327,"H+4","regressor"
"city_env_rainfall_mean_rollmean_lag1_w8",0.0326661606900814,0.0252261027752491,0.0192362496437732,"H+4","regressor"
"percent_built_up",0.0300140507534222,0.0203056300758344,0.0161014534055286,"H+4","regressor"
"city_env_rh_mean_lag19",0.0240508918628432,0.0140835323361879,0.012111712738672,"H+4","regressor"
"city_env_temp_c_mean_rollmean_lag1_w8",0.023178489478967,0.0179096464684297,0.012254203476774,"H+4","regressor"
"barangay_area_m2",0.0230084791389791,0.0192762296542365,0.0256483328583642,"H+4","regressor"
"neighbor_env_u_component_of_wind_10m_mean_rollmean_lag1_w8",0.0217989648894183,0.00626621257506678,0.00897691650042747,"H+4","regressor"
"city_env_u_component_of_wind_10m_mean_rollmean_lag1_w4",0.0215410062208288,0.00693095341845073,0.00683955542889712,"H+4","regressor"
"barangayPARDO (POB.)",0.0210542621407365,0.0153682683942246,0.00683955542889712,"H+4","regressor"
"u_component_of_wind_10m_rollmean_lag1_w8",0.0186745504179413,0.00934952349601986,0.0106868053576518,"H+4","regressor"
"city_env_rh_mean_lag20",0.0157667365917377,0.0147182731923234,0.00997435166714164,"H+4","regressor"
"week_cos",0.0150983170498701,0.0109802869900657,0.0136791108577942,"H+4","regressor"
"neighbor_env_rh_mean_rollmean_lag1_w8",0.0146804616959095,0.0124147584581176,0.0143915645483044,"H+4","regressor"
"flood_risk_index",0.0146133469283906,0.0214422246639425,0.0198062125961812,"H+4","regressor"
"city_env_rh_mean_rollmean_lag1_w8",0.013584077625158,0.0198666928895811,0.0108292960957538,"H+4","regressor"
"city_env_wind_speed_10m_mean_rollmean_lag1_w4",0.0134150184734162,0.015714946971716,0.0106868053576518,"H+4","regressor"
"city_env_wind_speed_10m_mean_lag14",0.0123194041633255,0.00639257471895987,0.00740951838130522,"H+4","regressor"
"city_env_temp_c_mean_lag14",0.0122250715249182,0.00901993059971297,0.0115417497862639,"H+4","regressor"
"rainfall_rollmean_lag1_w4",0.0117339082272209,0.0042226525121893,0.00797948133371331,"H+4","regressor"
"city_env_temp_c_mean_lag15",0.0115071439040872,0.00576570182240121,0.00797948133371331,"H+4","regressor"
"rh_lag20",0.0113637825139174,0.0175642701739028,0.0168139070960388,"H+4","regressor"
"barangayBANILAD",0.0112142891700073,0.0144801317606494,0.00527215730977487,"H+4","regressor"
"city_env_rainfall_mean_rollmean_lag1_w4",0.0108146639286096,0.00638181731905572,0.00698204616699914,"H+4","regressor"
"neighbor_env_rainfall_mean_rollmean_lag1_w4",0.0107098764322665,0.0101402263025943,0.012254203476774,"H+4","regressor"
"wind_speed_10m_lag15",0.00986338459540205,0.0073075234596102,0.0169563978341408,"H+4","regressor"
"city_env_wind_speed_10m_mean_lag1",0.00979141682662752,0.0148956549844379,0.0166714163579367,"H+4","regressor"
"neighbor_env_u_component_of_wind_10m_mean_rollmean_lag1_w4",0.00939039840056173,0.00597426379570067,0.00698204616699914,"H+4","regressor"
"neighbor_env_rh_mean_lag19",0.00912730152356589,0.00489682134161788,0.0105443146195497,"H+4","regressor"
"rh_rollmean_lag1_w4",0.00905271238749773,0.00681471788115089,0.00940438871473354,"H+4","regressor"
"week_sin",0.00885430153754622,0.00760392170577147,0.00683955542889712,"H+4","regressor"
"rh_lag19",0.00874012161723448,0.00730150718362344,0.012111712738672,"H+4","regressor"
"neighbor_env_v_component_of_wind_10m_mean_lag11",0.00846778089276999,0.0165129751199654,0.0118267312624679,"H+4","regressor"
"v_component_of_wind_10m_lag11",0.00827294035851149,0.00919821449408925,0.0111142775719578,"H+4","regressor"
"neighbor_env_wind_speed_10m_mean_lag15",0.00818598577524393,0.0133663610380378,0.0135366201196922,"H+4","regressor"
"city_env_rh_mean_rollmean_lag1_w4",0.00757168839661048,0.00862398909945749,0.00584212026218296,"H+4","regressor"
"percent_perennial_crop",0.007396729488573,0.00861890883935143,0.00826446280991736,"H+4","regressor"
"city_env_v_component_of_wind_10m_mean_lag11",0.00730543781541405,0.00820773334150154,0.00683955542889712,"H+4","regressor"
"city_env_wind_speed_10m_mean_rollmean_lag1_w8",0.00714749278316329,0.0172632121965094,0.00954687945283557,"H+4","regressor"
"barangayMABOLO",0.00679206643735538,0.00923113783528394,0.00299230550014249,"H+4","regressor"
"city_env_rainfall_mean_lag4",0.00674567697166042,0.00728899305826205,0.00926189797663152,"H+4","regressor"
"rh_rollmean_lag1_w8",0.00674100987768364,0.00543935106805788,0.00897691650042747,"H+4","regressor"
"neighbor_env_temp_c_mean_rollmean_lag1_w8",0.00670284139611576,0.0069824749882313,0.0109717868338558,"H+4","regressor"
"neighbor_env_rh_mean_rollmean_lag1_w4",0.00661111593930611,0.00600103520643315,0.00769449985750926,"H+4","regressor"
"rainfall_rollmean_lag1_w8",0.00647401716060289,0.00489159186158881,0.0113992590481619,"H+4","regressor"
"temp_c_lag14",0.0062917966694558,0.0134021059923221,0.0128241664291821,"H+4","regressor"
"neighbor_env_rh_mean_lag20",0.00612584717159553,0.00567834034020352,0.0102593331433457,"H+4","regressor"
"temp_c_rollmean_lag1_w8",0.0060175670075795,0.00502145389094883,0.0101168424052437,"H+4","regressor"
"neighbor_env_rainfall_mean_rollmean_lag1_w8",0.00586562177811188,0.00851704589372682,0.012396694214876,"H+4","regressor"
"temp_c_rollmean_lag1_w4",0.00586315906662854,0.00990565258362495,0.0106868053576518,"H+4","regressor"
"city_env_v_component_of_wind_10m_mean_rollmean_lag1_w4",0.00585913891504992,0.00984539486562461,0.006127101738387,"H+4","regressor"
"rainfall_lag20",0.00581883399300618,0.00706605849328737,0.0105443146195497,"H+4","regressor"
"barangayCENTRAL (POB.)",0.00551441306370291,0.00470413772467128,0.00698204616699914,"H+4","regressor"
"city_env_v_component_of_wind_10m_mean_rollmean_lag1_w8",0.00550512217945287,0.00765196373825643,0.00498717583357082,"H+4","regressor"
"barangaySAMBAG II (POB.)",0.00536907650202212,0.0125091061458016,0.00455970361926475,"H+4","regressor"
"neighbor_env_temp_c_mean_lag15",0.00530051777997579,0.0137664399997949,0.0133941293815902,"H+4","regressor"
"v_component_of_wind_10m_lag9",0.00527925006193459,0.0105848338459219,0.0132516386434882,"H+4","regressor"
"city_env_rainfall_mean_lag20",0.00520706465471913,0.0103736266103509,0.00883442576232545,"H+4","regressor"
"v_component_of_wind_10m_rollmean_lag1_w8",0.00512334067705668,0.00749942706332289,0.00897691650042747,"H+4","regressor"
"v_component_of_wind_10m_rollmean_lag1_w4",0.00506339715216249,0.0103939747816702,0.00954687945283557,"H+4","regressor"
"neighbor_env_wind_speed_10m_mean_rollmean_lag1_w4",0.00487468222541198,0.00331776255089451,0.00826446280991736,"H+4","regressor"
"neighbor_env_rainfall_mean_lag20",0.00479182208197304,0.00707620544805195,0.00897691650042747,"H+4","regressor"
"neighbor_env_temp_c_mean_lag14",0.00447485838427066,0.00588178135705427,0.01196922200057,"H+4","regressor"
"barangayKALUBIHAN (POB.)",0.00446587547894645,0.00652527870958083,0.0066970646907951,"H+4","regressor"
"barangaySAN NICOLAS CENTRAL",0.00437276766339452,0.0133022778638294,0.00441721288116272,"H+4","regressor"
"city_env_u_component_of_wind_10m_mean_lag9",0.00432458221392719,0.0139854405849812,0.00840695354801938,"H+4","regressor"
"u_component_of_wind_10m_rollmean_lag1_w4",0.00431941040781982,0.00396315906607754,0.00755200911940724,"H+4","regressor"
"rainfall_lag4",0.00428716445432277,0.00627169301587545,0.00897691650042747,"H+4","regressor"
"wind_speed_10m_rollmean_lag1_w4",0.00421499435272666,0.00575631453269923,0.00926189797663152,"H+4","regressor"
"barangay_classificationUrban",0.00420699548673398,0.000543146954303352,0.00128241664291821,"H+4","regressor"
"neighbor_env_rainfall_mean_lag4",0.00418027187535807,0.00367312301481545,0.0116842405243659,"H+4","regressor"
"u_component_of_wind_10m_lag9",0.00414676526145792,0.00453530216451095,0.00740951838130522,"H+4","regressor"
"u_component_of_wind_10m_lag8",0.00393788611449019,0.00187667114444003,0.00769449985750926,"H+4","regressor"
"neighbor_env_temp_c_mean_rollmean_lag1_w4",0.00390233788029256,0.00269090321978339,0.00883442576232545,"H+4","regressor"
"neighbor_env_v_component_of_wind_10m_mean_rollmean_lag1_w8",0.00376635865164823,0.00524562291165022,0.00683955542889712,"H+4","regressor"
"barangaySIRAO",0.00369858163611185,0.00633296135971798,0.0042747221430607,"H+4","regressor"
"percent_brush_shrubs",0.00361377730570834,0.00492453555095482,0.00626959247648903,"H+4","regressor"
"city_env_temp_c_mean_rollmean_lag1_w4",0.0035612114626461,0.00349331300759022,0.00484468509546879,"H+4","regressor"
"neighbor_env_wind_speed_10m_mean_lag14",0.00355655892767308,0.00423149040126567,0.00840695354801938,"H+4","regressor"
"percent_mangrove_forest",0.00348560506285319,0.00745304679816234,0.00356226845255058,"H+4","regressor"
"temp_c_lag15",0.00333951852582451,0.00544784303822182,0.00797948133371331,"H+4","regressor"
"neighbor_env_wind_speed_10m_mean_rollmean_lag1_w8",0.00332732330697685,0.00162914242306404,0.00826446280991736,"H+4","regressor"
"wind_speed_10m_lag14",0.00332020656728934,0.0134419205808703,0.0104018238814477,"H+4","regressor"
"city_env_v_component_of_wind_10m_mean_lag9",0.00323255352514876,0.0096113162854907,0.00641208321459105,"H+4","regressor"
"neighbor_env_u_component_of_wind_10m_mean_lag9",0.00323033719680608,0.00429249421888105,0.00755200911940724,"H+4","regressor"
"wind_speed_10m_rollmean_lag1_w8",0.00321954113555121,0.00552943242248859,0.00840695354801938,"H+4","regressor"
"barangayPARI-AN",0.00318971011014053,0.00737615105874655,0.00541464804787689,"H+4","regressor"
"neighbor_env_v_component_of_wind_10m_mean_rollmean_lag1_w4",0.0031539233322658,0.00648040420909792,0.00683955542889712,"H+4","regressor"
"barangay_area_km2",0.00315120751810158,0.00522208007743374,0.00555713878597891,"H+4","regressor"
"percent_open_forest",0.00312058806664075,0.000898134368416773,0.00356226845255058,"H+4","regressor"
"percent_inland_water",0.00295516885249461,0.0023366144262186,0.00470219435736677,"H+4","regressor"
"neighbor_env_v_component_of_wind_10m_mean_lag9",0.00293364355207907,0.00517702244340895,0.00626959247648903,"H+4","regressor"
"neighbor_env_u_component_of_wind_10m_mean_lag8",0.00285338387069758,0.00333006641181893,0.00740951838130522,"H+4","regressor"
"city_env_u_component_of_wind_10m_mean_lag8",0.00235296365975908,0.00513981242078966,0.00441721288116272,"H+4","regressor"
"percent_annual_crop",0.00228882135550928,0.00206059148227176,0.00356226845255058,"H+4","regressor"
"barangayLABANGON",0.00227262185066403,0.00765728139369455,0.0024223425477344,"H+4","regressor"
"barangayADLAON",0.00220783241736218,0.00339752738246632,0.00356226845255058,"H+4","regressor"
"barangayTO-ONG PARDO",0.00198787610837453,0.000695554757485204,0.00284981476204047,"H+4","regressor"
"barangayT. PADILLA",0.00194331454426791,0.00864428300898665,0.00313479623824451,"H+4","regressor"
"barangayPAHINA SAN NICOLAS",0.00144878223710282,0.00421017230044677,0.00199487033342833,"H+4","regressor"
"barangayLUSARAN",0.0013533712991473,0.0066266736472651,0.00299230550014249,"H+4","regressor"
"barangaySAMBAG I (POB.)",0.00103148656484474,0.00758601531501045,0.00227985180963237,"H+4","regressor"
"barangaySANTA CRUZ (POB.)",0.000886791252618326,0.00402903966208579,0.00213736107153035,"H+4","regressor"
"barangayZAPATERA",0.000860517197147193,0.00619181966072327,0.0024223425477344,"H+4","regressor"
"percent_grassland",0.000817349750978199,0.00257142554052001,0.00142490738102023,"H+4","regressor"
"barangayGUBA",0.000763195856581996,0.000712416608785163,0.00128241664291821,"H+4","regressor"
"barangayTAPTAP",0.00074561702612025,0.000593311979329297,0.00113992590481619,"H+4","regressor"
"barangayBABAG",0.000726687428087857,9.917698701046e-05,0.00142490738102023,"H+4","regressor"
"barangayCARRETA",0.00065769758220882,0.00189952214083165,0.000712453690510117,"H+4","regressor"
"barangayPAHINA CENTRAL (POB.)",0.000640923230032145,0.000839090757971823,0.00142490738102023,"H+4","regressor"
"barangayCAPITOL SITE (POB.)",0.000606557868227111,0.00596217698193698,0.00170988885722428,"H+4","regressor"
"barangayCOGON PARDO",0.000553410598283665,0.00449946903481759,0.00142490738102023,"H+4","regressor"
"barangayBINALIW",0.000527749840846214,0.000655774082555895,0.00128241664291821,"H+4","regressor"
"barangayCALAMBA",0.00051540646546984,0.00078990922789298,0.00142490738102023,"H+4","regressor"
"barangayCOGON RAMOS (POB.)",0.000468189796378166,0.000993669032761071,0.000997435166714164,"H+4","regressor"
"percent_open_barren",0.000447051989447505,0.00390836822343833,0.00128241664291821,"H+4","regressor"
"barangayLUZ",0.000443947608538519,0.00432114444409868,0.00170988885722428,"H+4","regressor"
"barangayBUSAY (POB.)",0.000413015978439224,0.00103449424715144,0.00085494442861214,"H+4","regressor"
"barangayPAMUTAN",0.000406070587026814,0.00253188904364653,0.00085494442861214,"H+4","regressor"
"barangayPASIL",0.000402108531472839,0.00399313192243093,0.00156739811912226,"H+4","regressor"
"barangayCAMBINOCOT",0.000396924219554546,0.000912778269042924,0.000997435166714164,"H+4","regressor"
"barangaySAN ROQUE (CIUDAD)",0.000382364679157654,0.00149725235929585,0.00113992590481619,"H+4","regressor"
"barangayAPAS",0.000356304039083084,0.00140653342883047,0.000997435166714164,"H+4","regressor"
"barangayMALUBOG",0.000344457069738995,0.00381008655596592,0.00128241664291821,"H+4","regressor"
"barangayKAMAGAYAN (POB.)",0.000341190463263997,0.00109066876544036,0.000712453690510117,"H+4","regressor"
"barangayBASAK PARDO",0.00030925545182336,0.000282703926863355,0.000569962952408094,"H+4","regressor"
"barangayPUNTA PRINCESA",0.000282217141981409,0.00349093227154586,0.00113992590481619,"H+4","regressor"
"barangayBULACAO",0.0002642403654167,0.00345268449218927,0.000997435166714164,"H+4","regressor"
"barangayLAHUG (POB.)",0.000253533408064688,0.000748697398247545,0.00085494442861214,"H+4","regressor"
"barangaySUBA POB. (SUBA SAN NICOLAS)",0.000230176566309883,0.0023367161670752,0.000712453690510117,"H+4","regressor"
"barangaySAN ANTONIO (POB.)",0.00021446929111603,0.00107694053252358,0.000712453690510117,"H+4","regressor"
"barangayMABINI",0.000188510587399566,0.000138455740380558,0.00042747221430607,"H+4","regressor"
"barangaySUDLON I",0.000176946853674433,2.94505866228571e-05,0.00042747221430607,"H+4","regressor"
"barangaySAWANG CALERO (POB.)",0.000175409443875207,0.00247399171351924,0.000712453690510117,"H+4","regressor"
"barangayKASAMBAGAN",0.000174397756435562,0.000212462039468995,0.000712453690510117,"H+4","regressor"
"barangaySAN JOSE",0.000172930761818016,0.000772294494254205,0.000569962952408094,"H+4","regressor"
"barangayPARIL",0.000169595291721835,0.000551577879953332,0.00042747221430607,"H+4","regressor"
"barangayDAY-AS",0.00015090356074618,0.00104455302650697,0.00042747221430607,"H+4","regressor"
"barangayHIPPODROMO",0.000148184783451387,0.00185467477124382,0.000569962952408094,"H+4","regressor"
"barangayTALAMBAN",0.000148146659393446,0.000510881537314653,0.00042747221430607,"H+4","regressor"
"barangayPIT-OS",0.000148044419722762,6.26520194922458e-05,0.000569962952408094,"H+4","regressor"
"barangayTEJERO (VILLA GONZALO)",0.000147782240996273,0.000993017891278852,0.000569962952408094,"H+4","regressor"
"barangayPUNG-OL-SIBUGAY",0.000105500397561225,0.0012442160662161,0.00042747221430607,"H+4","regressor"
"barangayBONBON",0.000104940774188064,0.00134692006958858,0.00042747221430607,"H+4","regressor"
"barangayTINAGO",9.48256496718743e-05,0.000965127331123811,0.00042747221430607,"H+4","regressor"
"percent_fishpond",9.31171599125179e-05,0.000648007863835681,0.000284981476204047,"H+4","regressor"
"barangaySAPANGDAKU",8.36979044465667e-05,0.000558984614313571,0.000284981476204047,"H+4","regressor"
"barangayAGSUNGOT",7.66034815653077e-05,0.000913551499553059,0.000284981476204047,"H+4","regressor"
"barangayLOREGA (LOREGA SAN MIGUEL)",7.6379467727299e-05,0.00140198900390248,0.00042747221430607,"H+4","regressor"
"barangayKALUNASAN",7.23585870319024e-05,0.00145361909726342,0.00042747221430607,"H+4","regressor"
"barangayERMITA (POB.)",6.56475395839711e-05,1.47727723778404e-05,0.000142490738102023,"H+4","regressor"
"barangayTABUNAN",4.85534551190406e-05,1.12593214633678e-05,0.000142490738102023,"H+4","regressor"
"barangayGUADALUPE",4.70092149538643e-05,5.58896438904521e-06,0.000142490738102023,"H+4","regressor"
"barangayQUIOT PARDO",4.68937520213456e-05,4.04928609254853e-06,0.000142490738102023,"H+4","regressor"
"barangayBUDLA-AN (POB.)",4.64486816429685e-05,1.48677305106639e-05,0.000142490738102023,"H+4","regressor"
"barangayKINASANG-AN PARDO",3.85845447644794e-05,0.000495464406178367,0.000142490738102023,"H+4","regressor"
"barangayPULANGBATO",2.40877711142962e-05,0.000413800411950085,0.000142490738102023,"H+4","regressor"
"pop_density",0.120403442096452,0.0479534402585187,0.0662668893274632,"H+5","regressor"
"city_env_u_component_of_wind_10m_mean_rollmean_lag1_w8",0.0955391587321633,0.0269397556105567,0.0129042052527706,"H+5","regressor"
"city_env_u_component_of_wind_10m_mean_rollmean_lag1_w4",0.0251154110521679,0.0102616833117856,0.00705935934416274,"H+5","regressor"
"city_env_rainfall_mean_rollmean_lag1_w4",0.0232224679811535,0.00787594384836164,0.00903294367693943,"H+5","regressor"
"barangay_area_m2",0.0223077132917495,0.0219387678506787,0.0275542735691514,"H+5","regressor"
"neighbor_env_u_component_of_wind_10m_mean_rollmean_lag1_w8",0.0214896264195462,0.00999143898034208,0.00667982389555184,"H+5","regressor"
"city_env_temp_c_mean_rollmean_lag1_w8",0.0213227662023142,0.0232294613751978,0.0129042052527706,"H+5","regressor"
"percent_built_up",0.020923573204647,0.0201385821873052,0.0167754668286018,"H+5","regressor"
"city_env_rainfall_mean_rollmean_lag1_w8",0.0207975396639376,0.0249747018611028,0.0161682101108244,"H+5","regressor"
"city_env_temp_c_mean_lag15",0.0196802066928361,0.0168719185810456,0.0126005768938819,"H+5","regressor"
"barangayPARDO (POB.)",0.017673206469158,0.0178992420251188,0.00652800971610748,"H+5","regressor"
"flood_risk_index",0.0154648224360919,0.0264462527516468,0.0220889631091544,"H+5","regressor"
"city_env_temp_c_mean_rollmean_lag1_w4",0.0151616868257412,0.00473998867208075,0.0064521026263853,"H+5","regressor"
"city_env_rh_mean_lag19",0.0148922321680232,0.0146766940738406,0.0100197358433278,"H+5","regressor"
"city_env_rh_mean_rollmean_lag1_w8",0.0143063980342962,0.0160489833842734,0.0103233642022165,"H+5","regressor"
"city_env_wind_speed_10m_mean_rollmean_lag1_w4",0.0135068932107014,0.0105180326496973,0.00933657203582815,"H+5","regressor"
"wind_speed_10m_lag15",0.0128253447266246,0.00655015746239634,0.0108547138302717,"H+5","regressor"
"city_env_wind_speed_10m_mean_lag14",0.0126949801243158,0.00627845364119879,0.00781843024138455,"H+5","regressor"
"city_env_v_component_of_wind_10m_mean_lag11",0.0122281569488835,0.00798506376632812,0.00599666008805222,"H+5","regressor"
"barangayBANILAD",0.010845840235196,0.0173863860065338,0.00478214665249734,"H+5","regressor"
"week_cos",0.0104802587031864,0.0145736942467386,0.0127523910733262,"H+5","regressor"
"rh_lag19",0.0101087250400144,0.0125144410136066,0.0145741612266586,"H+5","regressor"
"city_env_rainfall_mean_lag20",0.0092610912504174,0.0161668059846394,0.00956429330499469,"H+5","regressor"
"city_env_rh_mean_rollmean_lag1_w4",0.00922497385573947,0.0100912051424129,0.00774252315166237,"H+5","regressor"
"city_env_wind_speed_10m_mean_lag1",0.00919933580060158,0.0176834274379592,0.0149536966752695,"H+5","regressor"
"rh_rollmean_lag1_w4",0.00918342504242299,0.00563125403228128,0.0106269925611052,"H+5","regressor"
"rh_rollmean_lag1_w8",0.00904061083697085,0.00660017075813098,0.010551085471383,"H+5","regressor"
"temp_c_lag15",0.00900064966910256,0.0115422580690509,0.0149536966752695,"H+5","regressor"
"week_sin",0.00899421200869519,0.00856517025146016,0.00910885076666161,"H+5","regressor"
"neighbor_env_rainfall_mean_rollmean_lag1_w4",0.00886806676107611,0.00354896364860806,0.0126764839836041,"H+5","regressor"
"u_component_of_wind_10m_rollmean_lag1_w8",0.00861560738610052,0.00456513203344593,0.00865340822832853,"H+5","regressor"
"temp_c_rollmean_lag1_w8",0.00856984801391397,0.00708778682751249,0.0115378776377714,"H+5","regressor"
"rainfall_lag4",0.00851614161866679,0.00852049033278206,0.0141946257780477,"H+5","regressor"
"neighbor_env_rainfall_mean_lag4",0.00843550418279206,0.00662637104074136,0.0141946257780477,"H+5","regressor"
"city_env_temp_c_mean_lag14",0.00837816159569845,0.0110491458542388,0.00903294367693943,"H+5","regressor"
"barangay_area_km2",0.00830401371556708,0.00875634170678776,0.00705935934416274,"H+5","regressor"
"v_component_of_wind_10m_lag11",0.00821295499256206,0.0111637022358987,0.0119933201761044,"H+5","regressor"
"neighbor_env_rainfall_mean_rollmean_lag1_w8",0.00808843433283373,0.00513846192860481,0.0112342492788826,"H+5","regressor"
"rh_lag20",0.00797196008892815,0.00882255588135334,0.0138150903294368,"H+5","regressor"
"city_env_rh_mean_lag20",0.00762009123976465,0.0109868218438131,0.00728708061332928,"H+5","regressor"
"city_env_rainfall_mean_lag4",0.00761289274095689,0.0111390482528418,0.00903294367693943,"H+5","regressor"
"neighbor_env_wind_speed_10m_mean_lag15",0.00736135956579125,0.0074242453335216,0.0123728556247153,"H+5","regressor"
"rainfall_rollmean_lag1_w8",0.007076449333562,0.00813695378738378,0.0116896918172157,"H+5","regressor"
"neighbor_env_rh_mean_rollmean_lag1_w8",0.00706258668199068,0.0131256471094081,0.0107028996508274,"H+5","regressor"
"neighbor_env_u_component_of_wind_10m_mean_lag8",0.00696252719673006,0.00605273731128424,0.00941247912555033,"H+5","regressor"
"rainfall_rollmean_lag1_w4",0.0068824839184732,0.00477386619633407,0.0122969485349932,"H+5","regressor"
"percent_perennial_crop",0.00687282610848919,0.011419004430604,0.00789433733110672,"H+5","regressor"
"neighbor_env_temp_c_mean_rollmean_lag1_w8",0.00684502823983438,0.0107354857718223,0.0116137847274935,"H+5","regressor"
"neighbor_env_rh_mean_rollmean_lag1_w4",0.00666114591261004,0.00851359437933459,0.0112342492788826,"H+5","regressor"
"wind_speed_10m_lag14",0.00655180727740167,0.00579671893573313,0.0119933201761044,"H+5","regressor"
"neighbor_env_wind_speed_10m_mean_lag14",0.00655168017780762,0.00547870208650446,0.0107788067405496,"H+5","regressor"
"neighbor_env_rh_mean_lag20",0.00630223293127377,0.00933894939926778,0.0119174130863823,"H+5","regressor"
"city_env_wind_speed_10m_mean_rollmean_lag1_w8",0.00616478989309552,0.00713654138115444,0.00690754516471838,"H+5","regressor"
"neighbor_env_rainfall_mean_lag20",0.00605055242612886,0.0112738747226841,0.0119174130863823,"H+5","regressor"
"percent_brush_shrubs",0.00587978686496888,0.00594773000756889,0.00751480188249583,"H+5","regressor"
"v_component_of_wind_10m_lag9",0.00581630743450018,0.0100889697900758,0.0125246698041597,"H+5","regressor"
"city_env_v_component_of_wind_10m_mean_rollmean_lag1_w8",0.00557325474885739,0.00658401870981225,0.00508577501138606,"H+5","regressor"
"neighbor_env_u_component_of_wind_10m_mean_rollmean_lag1_w4",0.00551988435392113,0.0047405149564902,0.00675573098527402,"H+5","regressor"
"neighbor_env_temp_c_mean_lag14",0.00551966753696658,0.00882555624504842,0.0135873690602702,"H+5","regressor"
"neighbor_env_v_component_of_wind_10m_mean_lag9",0.00549983956050349,0.00948717170629473,0.00903294367693943,"H+5","regressor"
"neighbor_env_temp_c_mean_lag15",0.0052740816552624,0.00595737132092542,0.0106269925611052,"H+5","regressor"
"neighbor_env_rh_mean_lag19",0.00507937431278549,0.00450195620186271,0.00865340822832853,"H+5","regressor"
"neighbor_env_u_component_of_wind_10m_mean_lag9",0.00503622641945527,0.00508226343465609,0.00910885076666161,"H+5","regressor"
"barangaySAMBAG II (POB.)",0.00496224829864329,0.0169468137355608,0.00409898284499772,"H+5","regressor"
